run_id,env,profile,workload,intensity,replica,cpu_pct_avg,mem_rss_avg_kb,io_read_bytes,io_write_bytes,probe_p99_us,throughput,duration_s,timestamp
303,docker,cpu-limit,mem_stress,1,3,0,34441,0,0,310285.11,38,10,1780859052
304,docker,cpu-limit,mem_stress,1,4,0,38988,0,0,265323.44,40,10,1780859063
305,docker,cpu-limit,mem_stress,1,5,0,34362,0,0,331589.60,38,10,1780859075
306,docker,cpu-limit,mem_stress,1,6,0,34071,0,0,438427.45,39,10,1780859086
307,docker,cpu-limit,mem_stress,1,7,0,37199,0,0,146387.94,41,10,1780859098
308,docker,cpu-limit,mem_stress,1,8,0,37757,0,0,711844.64,38,10,1780859109
309,docker,cpu-limit,mem_stress,1,9,0,37072,0,0,289115.76,39,10,1780859120
310,docker,cpu-limit,mem_stress,1,10,0,29267,0,0,221539.22,36,10,1780859131
311,docker,cpu-limit,mem_stress,1,11,0,40750,0,0,643999.65,36,10,1780859143
312,docker,cpu-limit,mem_stress,1,12,0,38361,0,0,697121.56,39,10,1780859155
313,docker,cpu-limit,mem_stress,1,13,0,33894,0,0,207816.94,39,10,1780859167
314,docker,cpu-limit,mem_stress,1,14,0,33458,0,0,506095.46,39,10,1780859179
315,docker,cpu-limit,mem_stress,1,15,0,34702,0,0,210959.26,37,10,1780859190
316,docker,cpu-limit,mem_stress,1,16,0,37802,0,0,558636.63,25,10,1780859201
317,docker,cpu-limit,mem_stress,1,17,0,42092,0,0,657938.56,37,10,1780859213
318,docker,cpu-limit,mem_stress,1,18,0,42897,0,0,338597.68,34,10,1780859226
319,docker,cpu-limit,mem_stress,1,19,0,38685,0,0,264786.97,39,10,1780859237
320,docker,cpu-limit,mem_stress,1,20,0,41397,0,0,197635.12,40,10,1780859249
321,docker,cpu-limit,mem_stress,1,21,0,35438,0,0,413933.51,36,10,1780859260
322,docker,cpu-limit,mem_stress,1,22,0,36563,0,0,498184.32,36,10,1780859272
323,docker,cpu-limit,mem_stress,1,23,0,36690,0,0,219977.68,36,10,1780859283
324,docker,cpu-limit,mem_stress,1,24,0,39032,0,0,211543.31,38,10,1780859294
325,docker,cpu-limit,mem_stress,1,25,0,35801,0,0,214140.21,40,10,1780859306
326,docker,cpu-limit,mem_stress,1,26,0,33380,0,0,319882.52,35,10,1780859317
327,docker,cpu-limit,mem_stress,1,27,0,33880,0,0,175269.52,43,10,1780859329
328,docker,cpu-limit,mem_stress,1,28,0,37610,0,0,859014.68,37,10,1780859340
329,docker,cpu-limit,mem_stress,1,29,0,38413,0,0,174648.14,39,10,1780859351
330,docker,cpu-limit,mem_stress,1,30,0,37541,0,0,507515.01,41,10,1780859363
331,docker,mem-limit,mem_stress,1,1,0,38543,0,0,232947.30,39,10,1780859408
332,docker,mem-limit,mem_stress,1,2,0,32935,0,0,176411.64,42,10,1780859419
333,docker,mem-limit,mem_stress,1,3,0,41052,0,0,161425.61,42,10,1780859430
334,docker,mem-limit,mem_stress,1,4,0,35841,0,0,193667.94,41,10,1780859441
335,docker,mem-limit,mem_stress,1,5,0,36685,0,0,191904.59,48,10,1780859452
336,docker,mem-limit,mem_stress,1,6,0,36586,0,0,211936.43,43,10,1780859463
337,docker,mem-limit,mem_stress,1,7,0,38600,0,0,182081.38,41,10,1780859475
338,docker,mem-limit,mem_stress,1,8,0,37003,0,0,158673.80,43,10,1780859486
339,docker,mem-limit,mem_stress,1,9,0,36596,0,0,180856.00,42,10,1780859497
340,docker,mem-limit,mem_stress,1,10,0,33580,0,0,194872.47,42,10,1780859508
341,docker,mem-limit,mem_stress,1,11,0,34044,0,0,156403.82,42,10,1780859519
342,docker,mem-limit,mem_stress,1,12,0,35169,0,0,168685.66,40,10,1780859530
343,docker,mem-limit,mem_stress,1,13,0,38051,0,0,204466.36,40,10,1780859542
344,docker,mem-limit,mem_stress,1,14,0,35049,0,0,176907.21,44,10,1780859553
345,docker,mem-limit,mem_stress,1,15,0,35762,0,0,162872.40,41,10,1780859564
346,docker,mem-limit,mem_stress,1,16,0,36032,0,0,167663.58,48,10,1780859575
347,docker,mem-limit,mem_stress,1,17,0,37600,0,0,166284.69,44,10,1780859586
348,docker,mem-limit,mem_stress,1,18,0,36659,0,0,176689.93,42,10,1780859597
349,docker,mem-limit,mem_stress,1,19,0,32474,0,0,159981.97,56,10,1780859609
350,docker,mem-limit,mem_stress,1,20,0,37843,0,0,194400.67,44,10,1780859620
351,docker,mem-limit,mem_stress,1,21,0,35869,0,0,173356.05,45,10,1780859631
352,docker,mem-limit,mem_stress,1,22,0,40546,0,0,182890.23,43,10,1780859642
353,docker,mem-limit,mem_stress,1,23,0,40255,0,0,202648.57,42,10,1780859653
354,docker,mem-limit,mem_stress,1,24,0,40922,0,0,178125.14,43,10,1780859664
355,docker,mem-limit,mem_stress,1,25,0,36989,0,0,167608.98,42,10,1780859676
356,docker,mem-limit,mem_stress,1,26,0,36706,0,0,179752.83,46,10,1780859687
357,docker,mem-limit,mem_stress,1,27,0,37875,0,0,164777.84,44,10,1780859698
358,docker,mem-limit,mem_stress,1,28,0,36533,0,0,320105.37,42,10,1780859710
359,docker,mem-limit,mem_stress,1,29,0,38904,0,0,217452.68,44,10,1780859721
360,docker,mem-limit,mem_stress,1,30,0,38000,0,0,190118.98,40,10,1780859732
361,host,none,mem_stress,2,1,0,137752,0,0,475411.29,12,10,1780859764
362,host,none,mem_stress,2,2,0,140035,0,0,527346.43,10,10,1780859775
363,host,none,mem_stress,2,3,0,140615,0,0,544994.65,11,10,1780859786
364,host,none,mem_stress,2,4,0,138117,0,0,570187.52,11,10,1780859796
365,host,none,mem_stress,2,5,0,135335,0,0,500386.11,11,10,1780859806
366,host,none,mem_stress,2,6,0,138041,0,0,518940.64,11,10,1780859817
367,host,none,mem_stress,2,7,0,141840,0,0,563816.78,11,10,1780859828
368,host,none,mem_stress,2,8,0,209078,0,0,464970.22,15,10,1780859843
369,host,none,mem_stress,2,9,0,134557,0,0,610603.24,7,10,1780859855
370,host,none,mem_stress,2,10,0,145175,0,0,473201.97,10,10,1780859866
371,host,none,mem_stress,2,11,0,131430,0,0,564326.61,13,10,1780859877
372,host,none,mem_stress,2,12,0,136202,0,0,502961.29,11,10,1780859888
373,host,none,mem_stress,2,13,0,138635,0,0,500141.27,11,10,1780859899
374,host,none,mem_stress,2,14,0,145047,0,0,476758.81,13,10,1780859909
375,host,none,mem_stress,2,15,0,142037,0,0,577097.65,11,10,1780859920
376,host,none,mem_stress,2,16,0,136124,0,0,519787.82,11,10,1780859931
377,host,none,mem_stress,2,17,0,138669,0,0,470794.88,11,10,1780859941
378,host,none,mem_stress,2,18,0,139323,0,0,505362.83,11,10,1780859952
379,host,none,mem_stress,2,19,0,143051,0,0,487658.05,11,10,1780859962
380,host,none,mem_stress,2,20,0,139574,0,0,543140.75,12,10,1780859973
381,host,none,mem_stress,2,21,0,137428,0,0,487020.83,11,10,1780859984
382,host,none,mem_stress,2,22,0,137383,0,0,577784.61,11,10,1780859994
383,host,none,mem_stress,2,23,0,140794,0,0,517582.94,11,10,1780860005
384,host,none,mem_stress,2,24,0,123651,0,0,469567.57,12,10,1780860015
385,host,none,mem_stress,2,25,0,140288,0,0,737888.76,11,10,1780860026
386,host,none,mem_stress,2,26,0,136824,0,0,513469.90,11,10,1780860037
387,host,none,mem_stress,2,27,0,140428,0,0,477803.04,12,10,1780860047
388,host,none,mem_stress,2,28,0,140465,0,0,509517.25,11,10,1780860059
389,host,none,mem_stress,2,29,0,144267,0,0,675781.14,10,10,1780860069
390,host,none,mem_stress,2,30,0,137265,0,0,485078.31,11,10,1780860080
391,docker,baseline,mem_stress,2,1,0,141273,0,0,537552.03,11,10,1780860124
392,docker,baseline,mem_stress,2,2,0,130028,0,0,542386.30,11,10,1780860135
393,docker,baseline,mem_stress,2,3,0,136172,0,0,568024.83,11,10,1780860147
394,docker,baseline,mem_stress,2,4,0,138222,0,0,499815.92,10,10,1780860158
395,docker,baseline,mem_stress,2,5,0,140730,0,0,555481.07,11,10,1780860170
396,docker,baseline,mem_stress,2,6,0,138584,0,0,544136.30,11,10,1780860182
397,docker,baseline,mem_stress,2,7,0,135078,0,0,566982.62,11,10,1780860194
398,docker,baseline,mem_stress,2,8,0,138025,0,0,515050.13,11,10,1780860206
399,docker,baseline,mem_stress,2,9,0,136701,0,0,553403.51,11,10,1780860217
400,docker,baseline,mem_stress,2,10,0,141730,0,0,487518.48,11,10,1780860229
401,docker,baseline,mem_stress,2,11,0,133775,0,0,507579.10,11,10,1780860241
402,docker,baseline,mem_stress,2,12,0,137467,0,0,547017.77,11,10,1780860252
403,docker,baseline,mem_stress,2,13,0,138807,0,0,485880.04,11,10,1780860264
404,docker,baseline,mem_stress,2,14,0,129722,0,0,574968.44,11,10,1780860276
405,docker,baseline,mem_stress,2,15,0,135800,0,0,473928.01,11,10,1780860288
406,docker,baseline,mem_stress,2,16,0,131885,0,0,552605.22,11,10,1780860299
407,docker,baseline,mem_stress,2,17,0,139058,0,0,559796.29,10,10,1780860310
408,docker,baseline,mem_stress,2,18,0,135367,0,0,517187.50,11,10,1780860322
409,docker,baseline,mem_stress,2,19,0,138684,0,0,503510.79,11,10,1780860333
410,docker,baseline,mem_stress,2,20,0,140291,0,0,537936.57,11,10,1780860345
411,docker,baseline,mem_stress,2,21,0,136444,0,0,546966.26,11,10,1780860356
412,docker,baseline,mem_stress,2,22,0,117706,0,0,534230.14,12,10,1780860367
413,docker,baseline,mem_stress,2,23,0,142854,0,0,459161.67,11,10,1780860379
414,docker,baseline,mem_stress,2,24,0,143686,0,0,496434.22,14,10,1780860390
415,docker,baseline,mem_stress,2,25,0,160379,0,0,430013.42,14,10,1780860403
416,docker,baseline,mem_stress,2,26,0,132902,0,0,473520.54,12,10,1780860414
417,docker,baseline,mem_stress,2,27,0,137524,0,0,473781.05,11,10,1780860425
418,docker,baseline,mem_stress,2,28,0,138965,0,0,507336.84,11,10,1780860437
419,docker,baseline,mem_stress,2,29,0,136557,0,0,497356.15,12,10,1780860448
420,docker,baseline,mem_stress,2,30,0,139646,0,0,474740.93,11,10,1780860460
421,docker,cpu-limit,mem_stress,2,1,0,139055,0,0,913791.56,10,10,1780860504
422,docker,cpu-limit,mem_stress,2,2,0,127161,0,0,655356.04,9,10,1780860515
423,docker,cpu-limit,mem_stress,2,3,0,133896,0,0,692734.79,10,10,1780860527
424,docker,cpu-limit,mem_stress,2,4,0,135794,0,0,559131.87,11,10,1780860539
425,docker,cpu-limit,mem_stress,2,5,0,137084,0,0,587267.76,11,10,1780860552
426,docker,cpu-limit,mem_stress,2,6,0,133893,0,0,739824.27,10,10,1780860563
427,docker,cpu-limit,mem_stress,2,7,0,135205,0,0,782343.63,9,10,1780860576
428,docker,cpu-limit,mem_stress,2,8,0,145139,0,0,804534.32,9,10,1780860587
429,docker,cpu-limit,mem_stress,2,9,0,138378,0,0,597073.42,9,10,1780860599
430,docker,cpu-limit,mem_stress,2,10,0,147817,0,0,892773.73,10,10,1780860611
431,docker,cpu-limit,mem_stress,2,11,0,131605,0,0,778686.38,11,10,1780860625
432,docker,cpu-limit,mem_stress,2,12,0,138856,0,0,920820.05,9,10,1780860636
433,docker,cpu-limit,mem_stress,2,13,0,145840,0,0,556703.29,10,10,1780860648
434,docker,cpu-limit,mem_stress,2,14,0,135899,0,0,578076.56,10,10,1780860660
435,docker,cpu-limit,mem_stress,2,15,0,135490,0,0,576139.32,10,10,1780860671
436,docker,cpu-limit,mem_stress,2,16,0,132405,0,0,1013284.48,10,10,1780860683
437,docker,cpu-limit,mem_stress,2,17,0,146772,0,0,842655.45,9,10,1780860695
438,docker,cpu-limit,mem_stress,2,18,0,136324,0,0,669027.45,10,10,1780860706
439,docker,cpu-limit,mem_stress,2,19,0,111299,0,0,664631.65,9,10,1780860718
440,docker,cpu-limit,mem_stress,2,20,0,140660,0,0,639641.33,10,10,1780860730
441,docker,cpu-limit,mem_stress,2,21,0,144261,0,0,562208.83,10,10,1780860741
442,docker,cpu-limit,mem_stress,2,22,0,150525,0,0,871948.08,5,10,1780860754
443,docker,cpu-limit,mem_stress,2,23,0,143168,0,0,871866.09,9,10,1780860767
444,docker,cpu-limit,mem_stress,2,24,0,133777,0,0,493070.05,10,10,1780860779
445,docker,cpu-limit,mem_stress,2,25,0,138139,0,0,705376.94,9,10,1780860790
446,docker,cpu-limit,mem_stress,2,26,0,148382,0,0,762394.02,9,10,1780860802
447,docker,cpu-limit,mem_stress,2,27,0,135616,0,0,623538.50,10,10,1780860813
448,docker,cpu-limit,mem_stress,2,28,0,140876,0,0,632514.86,10,10,1780860825
449,docker,cpu-limit,mem_stress,2,29,0,133334,0,0,652303.26,10,10,1780860836
450,docker,cpu-limit,mem_stress,2,30,0,128209,0,0,639602.91,10,10,1780860847
451,docker,mem-limit,mem_stress,2,1,0,139194,0,0,605690.59,11,10,1780860889
452,docker,mem-limit,mem_stress,2,2,0,135327,0,0,549937.41,11,10,1780860900
453,docker,mem-limit,mem_stress,2,3,0,138232,0,0,516872.79,11,10,1780860912
454,docker,mem-limit,mem_stress,2,4,0,134162,0,0,516001.39,11,10,1780860923
455,docker,mem-limit,mem_stress,2,5,0,138105,0,0,567845.03,11,10,1780860935
456,docker,mem-limit,mem_stress,2,6,0,133235,0,0,468788.41,11,10,1780860946
457,docker,mem-limit,mem_stress,2,7,0,136744,0,0,498735.04,11,10,1780860958
458,docker,mem-limit,mem_stress,2,8,0,138752,0,0,550861.35,11,10,1780860969
459,docker,mem-limit,mem_stress,2,9,0,134447,0,0,467681.13,12,10,1780860981
460,docker,mem-limit,mem_stress,2,10,0,137768,0,0,579838.04,11,10,1780860992
461,docker,mem-limit,mem_stress,2,11,0,138109,0,0,553633.69,11,10,1780861004
462,docker,mem-limit,mem_stress,2,12,0,141480,0,0,494438.18,11,10,1780861016
463,docker,mem-limit,mem_stress,2,13,0,135641,0,0,482745.24,11,10,1780861027
464,docker,mem-limit,mem_stress,2,14,0,135684,0,0,556784.73,11,10,1780861039
465,docker,mem-limit,mem_stress,2,15,0,138676,0,0,492433.36,11,10,1780861051
466,docker,mem-limit,mem_stress,2,16,0,141973,0,0,461650.41,12,10,1780861063
467,docker,mem-limit,mem_stress,2,17,0,136103,0,0,453471.84,13,10,1780861074
468,docker,mem-limit,mem_stress,2,18,0,138857,0,0,552785.14,12,10,1780861086
469,docker,mem-limit,mem_stress,2,19,0,133377,0,0,521890.24,11,10,1780861098
470,docker,mem-limit,mem_stress,2,20,0,133314,0,0,462195.05,11,10,1780861109
471,docker,mem-limit,mem_stress,2,21,0,133824,0,0,527324.49,12,10,1780861121
472,docker,mem-limit,mem_stress,2,22,0,139109,0,0,476181.02,12,10,1780861133
473,docker,mem-limit,mem_stress,2,23,0,133028,0,0,669051.11,11,10,1780861144
474,docker,mem-limit,mem_stress,2,24,0,137372,0,0,639639.84,11,10,1780861156
475,docker,mem-limit,mem_stress,2,25,0,135445,0,0,533626.75,11,10,1780861167
476,docker,mem-limit,mem_stress,2,26,0,134923,0,0,517546.52,11,10,1780861179
477,docker,mem-limit,mem_stress,2,27,0,134007,0,0,486203.32,11,10,1780861191
478,docker,mem-limit,mem_stress,2,28,0,140578,0,0,599419.91,11,10,1780861202
479,docker,mem-limit,mem_stress,2,29,0,138321,0,0,624557.21,11,10,1780861213
480,docker,mem-limit,mem_stress,2,30,0,139464,0,0,472667.18,11,10,1780861224
481,host,none,io_stress,1,1,0,0,0,805306368,1293.96,24,10,1780861255
482,host,none,io_stress,1,2,0,0,0,771751936,775.56,23,10,1780861265
483,host,none,io_stress,1,3,0,0,0,637534208,1004.62,19,10,1780861276
484,host,none,io_stress,1,4,0,0,0,838860800,683.75,25,10,1780861286
485,host,none,io_stress,1,5,0,0,0,704643072,844.64,21,10,1780861297
486,host,none,io_stress,1,6,0,0,0,805306368,1438.55,24,10,1780861307
487,host,none,io_stress,1,7,0,0,0,872415232,1207.78,26,10,1780861318
488,host,none,io_stress,1,8,0,0,0,671088640,1480.72,20,10,1780861328
489,host,none,io_stress,1,9,0,0,0,771751936,983.37,23,10,1780861339
490,host,none,io_stress,1,10,0,0,0,805306368,1007.44,24,10,1780861350
491,host,none,io_stress,1,11,0,0,0,603979776,1812.36,18,10,1780861361
492,host,none,io_stress,1,12,0,0,0,536870912,945.84,16,10,1780861371
493,host,none,io_stress,1,13,0,0,0,637534208,1109.77,19,10,1780861381
494,host,none,io_stress,1,14,0,0,0,671088640,1556.27,20,10,1780861392
495,host,none,io_stress,1,15,0,0,0,704643072,1147.89,21,10,1780861402
496,host,none,io_stress,1,16,0,0,0,738197504,1214.93,22,10,1780861413
497,host,none,io_stress,1,17,0,0,0,637534208,953.42,19,10,1780861423
498,host,none,io_stress,1,18,0,0,0,671088640,1347.81,20,10,1780861433
499,host,none,io_stress,1,19,0,0,0,738197504,1499.51,22,10,1780861445
500,host,none,io_stress,1,20,0,0,0,671088640,879.34,20,10,1780861456
501,host,none,io_stress,1,21,0,0,0,637534208,995.37,19,10,1780861466
502,host,none,io_stress,1,22,0,0,0,771751936,1085.50,23,10,1780861476
503,host,none,io_stress,1,23,0,0,0,570425344,1413.88,17,10,1780861486
504,host,none,io_stress,1,24,0,0,0,805306368,1311.82,24,10,1780861497
505,host,none,io_stress,1,25,0,0,0,704643072,937.62,21,10,1780861507
506,host,none,io_stress,1,26,0,0,0,603979776,1823.25,18,10,1780861517
507,host,none,io_stress,1,27,0,0,0,637534208,1474.53,19,10,1780861528
508,host,none,io_stress,1,28,0,0,0,637534208,1325.73,19,10,1780861538
509,host,none,io_stress,1,29,0,0,0,637534208,1464.10,19,10,1780861549
510,host,none,io_stress,1,30,0,0,0,704643072,1399.56,21,10,1780861559
511,docker,baseline,io_stress,1,1,0,0,65536,469762048,1490.72,14,10,1780861609
512,docker,baseline,io_stress,1,2,0,0,0,671088640,1149.34,20,10,1780861620
513,docker,baseline,io_stress,1,3,0,0,0,603979776,1072.18,18,10,1780861631
514,docker,baseline,io_stress,1,4,0,0,0,671088640,1655.09,20,10,1780861643
515,docker,baseline,io_stress,1,5,0,0,0,570425344,922.10,17,10,1780861654
516,docker,baseline,io_stress,1,6,0,0,0,704643072,1869.54,21,10,1780861666
517,docker,baseline,io_stress,1,7,0,0,0,671088640,1681.83,20,10,1780861678
518,docker,baseline,io_stress,1,8,0,0,0,671088640,1727.39,20,10,1780861689
519,docker,baseline,io_stress,1,9,0,0,0,704643072,842.99,21,10,1780861701
520,docker,baseline,io_stress,1,10,0,0,0,704643072,1000.62,21,10,1780861712
521,docker,baseline,io_stress,1,11,0,0,0,637534208,2034.35,19,10,1780861723
522,docker,baseline,io_stress,1,12,0,0,0,637534208,804.24,19,10,1780861734
523,docker,baseline,io_stress,1,13,0,0,0,704643072,1843.85,21,10,1780861747
524,docker,baseline,io_stress,1,14,0,0,0,704643072,972.71,21,10,1780861759
525,docker,baseline,io_stress,1,15,0,0,0,738197504,1841.48,22,10,1780861770
526,docker,baseline,io_stress,1,16,0,0,0,570425344,1495.27,17,10,1780861782
527,docker,baseline,io_stress,1,17,0,0,0,637534208,1898.61,19,10,1780861794
528,docker,baseline,io_stress,1,18,0,0,0,536870912,1801.34,16,10,1780861805
529,docker,baseline,io_stress,1,19,0,0,0,503316480,1292.37,15,10,1780861817
530,docker,baseline,io_stress,1,20,0,0,0,671088640,1124.86,20,10,1780861828
531,docker,baseline,io_stress,1,21,0,0,0,704643072,1542.66,21,10,1780861840
532,docker,baseline,io_stress,1,22,0,0,0,637534208,944.67,19,10,1780861851
533,docker,baseline,io_stress,1,23,0,0,0,771751936,1279.35,23,10,1780861863
534,docker,baseline,io_stress,1,24,0,0,0,671088640,1692.70,20,10,1780861875
535,docker,baseline,io_stress,1,25,0,0,0,671088640,1038.47,20,10,1780861887
536,docker,baseline,io_stress,1,26,0,0,0,704643072,1794.06,21,10,1780861899
537,docker,baseline,io_stress,1,27,0,0,0,704643072,832.92,21,10,1780861911
538,docker,baseline,io_stress,1,28,0,0,0,771751936,969.86,23,10,1780861922
539,docker,baseline,io_stress,1,29,0,0,0,738197504,1551.78,22,10,1780861934
540,docker,baseline,io_stress,1,30,0,0,0,671088640,948.73,20,10,1780861945
541,docker,cpu-limit,io_stress,1,1,0,0,0,603979776,1829.93,18,10,1780861996
542,docker,cpu-limit,io_stress,1,2,0,0,0,570425344,1147.68,17,10,1780862007
543,docker,cpu-limit,io_stress,1,3,0,0,0,570425344,1336.48,17,10,1780862019
544,docker,cpu-limit,io_stress,1,4,0,0,0,637534208,1753.60,19,10,1780862030
545,docker,cpu-limit,io_stress,1,5,0,0,0,536870912,1788.48,16,10,1780862041
546,docker,cpu-limit,io_stress,1,6,0,0,0,436207616,3208.76,13,10,1780862053
547,docker,cpu-limit,io_stress,1,7,0,0,0,503316480,2065.42,15,10,1780862064
548,docker,cpu-limit,io_stress,1,8,0,0,0,603979776,2142.90,18,10,1780862077
549,docker,cpu-limit,io_stress,1,9,0,0,0,603979776,1889.99,18,10,1780862088
550,docker,cpu-limit,io_stress,1,10,0,0,0,603979776,1762.31,18,10,1780862100
551,docker,cpu-limit,io_stress,1,11,0,0,0,570425344,1661.62,17,10,1780862112
552,docker,cpu-limit,io_stress,1,12,0,0,0,603979776,1947.22,18,10,1780862123
553,docker,cpu-limit,io_stress,1,13,0,0,0,671088640,1122.39,20,10,1780862135
554,docker,cpu-limit,io_stress,1,14,0,0,0,603979776,1832.94,18,10,1780862148
555,docker,cpu-limit,io_stress,1,15,0,0,0,738197504,958.49,22,10,1780862160
556,docker,cpu-limit,io_stress,1,16,0,0,0,671088640,853.15,20,10,1780862172
557,docker,cpu-limit,io_stress,1,17,0,0,0,704643072,1160.31,21,10,1780862184
558,docker,cpu-limit,io_stress,1,18,0,0,0,570425344,1698.59,17,10,1780862196
559,docker,cpu-limit,io_stress,1,19,0,0,0,570425344,1102.39,17,10,1780862208
560,docker,cpu-limit,io_stress,1,20,0,0,0,570425344,1871.63,17,10,1780862220
561,docker,cpu-limit,io_stress,1,21,0,0,0,469762048,1079.54,14,10,1780862231
562,docker,cpu-limit,io_stress,1,22,0,0,0,603979776,1681.84,18,10,1780862242
563,docker,cpu-limit,io_stress,1,23,0,0,0,637534208,1704.38,19,10,1780862254
564,docker,cpu-limit,io_stress,1,24,0,0,0,603979776,2442.61,18,10,1780862267
565,docker,cpu-limit,io_stress,1,25,0,0,0,570425344,2033.56,17,10,1780862279
566,docker,cpu-limit,io_stress,1,26,0,0,0,671088640,1183.29,20,10,1780862291
567,docker,cpu-limit,io_stress,1,27,0,0,0,536870912,931.92,16,10,1780862304
568,docker,cpu-limit,io_stress,1,28,0,0,0,637534208,1561.36,19,10,1780862315
569,docker,cpu-limit,io_stress,1,29,0,0,0,671088640,1221.15,20,10,1780862327
570,docker,cpu-limit,io_stress,1,30,0,0,0,637534208,1024.17,19,10,1780862338
571,docker,mem-limit,io_stress,1,1,0,0,0,704643072,1961.18,21,10,1780862387
572,docker,mem-limit,io_stress,1,2,0,0,0,704643072,1737.00,21,10,1780862398
573,docker,mem-limit,io_stress,1,3,0,0,0,637534208,1749.80,19,10,1780862411
574,docker,mem-limit,io_stress,1,4,0,0,0,671088640,1201.72,20,10,1780862422
575,docker,mem-limit,io_stress,1,5,0,0,0,637534208,1849.91,19,10,1780862433
576,docker,mem-limit,io_stress,1,6,0,0,0,637534208,1004.25,19,10,1780862445
577,docker,mem-limit,io_stress,1,7,0,0,0,704643072,1797.79,21,10,1780862456
578,docker,mem-limit,io_stress,1,8,0,0,0,603979776,973.15,18,10,1780862467
579,docker,mem-limit,io_stress,1,9,0,0,0,704643072,1393.62,21,10,1780862479
580,docker,mem-limit,io_stress,1,10,0,0,0,704643072,1851.98,21,10,1780862490
581,docker,mem-limit,io_stress,1,11,0,0,0,603979776,1872.89,18,10,1780862502
582,docker,mem-limit,io_stress,1,12,0,0,0,637534208,2003.15,19,10,1780862513
583,docker,mem-limit,io_stress,1,13,0,0,0,738197504,848.97,22,10,1780862525
584,docker,mem-limit,io_stress,1,14,0,0,0,704643072,1893.97,21,10,1780862536
585,docker,mem-limit,io_stress,1,15,0,0,0,704643072,1349.80,21,10,1780862547
586,docker,mem-limit,io_stress,1,16,0,0,0,637534208,1033.88,19,10,1780862560
587,docker,mem-limit,io_stress,1,17,0,0,0,637534208,1533.79,19,10,1780862571
588,docker,mem-limit,io_stress,1,18,0,0,0,704643072,1871.75,21,10,1780862583
589,docker,mem-limit,io_stress,1,19,0,0,0,738197504,826.57,22,10,1780862594
590,docker,mem-limit,io_stress,1,20,0,0,0,771751936,1260.08,23,10,1780862605
591,docker,mem-limit,io_stress,1,21,0,0,0,771751936,1001.61,23,10,1780862617
592,docker,mem-limit,io_stress,1,22,0,0,0,738197504,816.70,22,10,1780862628
593,docker,mem-limit,io_stress,1,23,0,0,0,805306368,1269.08,24,10,1780862639
594,docker,mem-limit,io_stress,1,24,0,0,0,872415232,979.66,26,10,1780862653
595,docker,mem-limit,io_stress,1,25,0,0,0,402653184,1628.80,12,10,1780862665
596,docker,mem-limit,io_stress,1,26,0,0,0,771751936,1270.99,23,10,1780862676
597,docker,mem-limit,io_stress,1,27,0,0,0,738197504,1509.94,22,10,1780862688
598,docker,mem-limit,io_stress,1,28,0,0,0,637534208,1223.25,19,10,1780862699
599,docker,mem-limit,io_stress,1,29,0,0,0,805306368,882.84,24,10,1780862711
600,docker,mem-limit,io_stress,1,30,0,0,0,671088640,1194.73,20,10,1780862722
601,host,none,io_stress,2,1,0,0,0,1207959552,716.25,9,10,1780862756
602,host,none,io_stress,2,2,0,0,0,1073741824,908.47,8,10,1780862767
603,host,none,io_stress,2,3,0,0,0,939524096,1222.77,7,10,1780862778
604,host,none,io_stress,2,4,0,0,0,805306368,1641.44,6,10,1780862789
605,host,none,io_stress,2,5,0,0,0,939524096,1039.89,7,10,1780862801
606,host,none,io_stress,2,6,0,0,0,1073741824,1079.28,8,10,1780862812
607,host,none,io_stress,2,7,0,0,0,1073741824,966.61,8,10,1780862824
608,host,none,io_stress,2,8,0,0,0,939524096,1078.25,7,10,1780862834
609,host,none,io_stress,2,9,0,0,0,1073741824,712.78,8,10,1780862846
610,host,none,io_stress,2,10,0,0,0,939524096,776.65,7,10,1780862858
611,host,none,io_stress,2,11,0,0,0,1073741824,889.03,8,10,1780862869
612,host,none,io_stress,2,12,0,0,0,939524096,870.63,7,10,1780862880
613,host,none,io_stress,2,13,0,0,0,939524096,981.90,7,10,1780862891
614,host,none,io_stress,2,14,0,0,0,939524096,819.22,7,10,1780862902
615,host,none,io_stress,2,15,0,0,0,939524096,1183.78,7,10,1780862912
616,host,none,io_stress,2,16,0,0,0,939524096,1062.28,7,10,1780862924
617,host,none,io_stress,2,17,0,0,0,805306368,930.50,6,10,1780862935
618,host,none,io_stress,2,18,0,0,0,939524096,1099.70,7,10,1780862946
619,host,none,io_stress,2,19,0,0,0,671088640,1439.25,5,10,1780862957
620,host,none,io_stress,2,20,0,0,0,939524096,1152.37,7,10,1780862969
621,host,none,io_stress,2,21,0,0,0,939524096,1369.07,7,10,1780862980
622,host,none,io_stress,2,22,0,0,0,805306368,1370.07,6,10,1780862992
623,host,none,io_stress,2,23,0,0,0,671088640,1411.24,5,10,1780863002
624,host,none,io_stress,2,24,0,0,0,939524096,879.66,7,10,1780863015
625,host,none,io_stress,2,25,0,0,0,939524096,912.55,7,10,1780863026
626,host,none,io_stress,2,26,0,0,0,805306368,972.04,6,10,1780863039
627,host,none,io_stress,2,27,0,0,0,939524096,1637.37,7,10,1780863050
628,host,none,io_stress,2,28,0,0,0,805306368,798.08,6,10,1780863061
629,host,none,io_stress,2,29,0,0,0,939524096,896.37,7,10,1780863071
630,host,none,io_stress,2,30,0,0,0,805306368,1150.83,6,10,1780863082
